antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'/', '/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})","frozenset({'/web/sample-page/autoridades', '/web/area-de-concesion', '/robots.txt'})",0.0038322156037822303,0.003498979464322906,0.0033323613945932438,0.8695652173913043,248.51966873706004,1.0,0.003318952550892752,7.63984115744019,0.9998076521011917,0.8333333333333334,0.8691072262639737,0.9109730848861284
frozenset({'/web/sample-page/marco-regulatorio'}),frozenset({'/'}),0.008289248969050693,0.22689215645436747,0.007164576998375474,0.8643216080402011,3.8093939497376734,1.0,0.00528381142440042,5.698091143169665,0.7436553962709429,0.031421264157837046,0.8245026316929476,0.447949311455386
"frozenset({'/web/sample-page/autoridades', '/web/area-de-concesion'})","frozenset({'/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})",0.004248760778106386,0.0038738701212146457,0.003665597534052568,0.8627450980392156,222.70883407126288,1.0,0.003649138386622073,7.257490374831147,0.9997575630811357,0.8224299065420559,0.8622113225987894,0.9044908285895003
"frozenset({'/web/sample-page/autoridades', '/web/area-de-concesion'})","frozenset({'/', '/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})",0.004248760778106386,0.0038322156037822303,0.003665597534052568,0.8627450980392156,225.12958226768967,1.0,0.0036493153667019706,7.257793857743869,0.9998060504649086,0.8301886792452827,0.8622170841993497,0.9096334185848252
"frozenset({'/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})","frozenset({'/web/area-de-concesion', '/robots.txt'})",0.0038738701212146457,0.003665597534052568,0.0033323613945932438,0.8602150537634409,234.67253176930598,1.0,0.0033181613458296796,7.127623033025625,0.9996111064648324,0.7920792079207923,0.8597007732638875,0.8846529814271751
"frozenset({'/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})","frozenset({'/', '/web/sample-page/autoridades', '/web/area-de-concesion', '/robots.txt'})",0.0038738701212146457,0.0034573249468904904,0.0033323613945932438,0.8602150537634409,248.809431273481,1.0,0.0033189681667821548,7.129112983072246,0.9998541649243121,0.8333333333333334,0.8597300951220083,0.912035237725094
"frozenset({'/web/area-de-concesion', '/web/sample-page/delegaciones'})","frozenset({'/robots.txt', '/web/sample-page/marco-regulatorio'})",0.0038738701212146457,0.0034573249468904904,0.0033323613945932438,0.8602150537634409,248.809431273481,1.0,0.0033189681667821548,7.129112983072246,0.9998541649243121,0.8333333333333334,0.8597300951220083,0.912035237725094
"frozenset({'/web/area-de-concesion', '/web/sample-page/delegaciones'})","frozenset({'/', '/web/sample-page/marco-regulatorio', '/robots.txt'})",0.0038738701212146457,0.0033323613945932438,0.0033323613945932438,0.8602150537634409,258.13978494623655,1.0,0.0033194522593536398,7.130006953100218,1.0,0.8602150537634408,0.8597476823546172,0.9301075268817205
"frozenset({'/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})","frozenset({'/web/sample-page/autoridades', '/robots.txt'})",0.0038738701212146457,0.004082142708376723,0.0033323613945932438,0.8602150537634409,210.7263550581523,1.0,0.003316547703924729,7.124643132932383,0.9991249895458727,0.7207207207207208,0.859642092755821,0.838270792187843
"frozenset({'/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})","frozenset({'/', '/web/sample-page/autoridades', '/robots.txt'})",0.0038738701212146457,0.0036239430166201524,0.0033323613945932438,0.8602150537634409,237.36991719194168,1.0,0.0033183227100201745,7.127921023034949,0.9996597181567283,0.8000000000000002,0.8597066386161758,0.8898776418242491
"frozenset({'/', '/web/area-de-concesion', '/web/sample-page/delegaciones'})","frozenset({'/web/sample-page/marco-regulatorio', '/robots.txt'})",0.0038738701212146457,0.0034573249468904904,0.0033323613945932438,0.8602150537634409,248.809431273481,1.0,0.0033189681667821548,7.129112983072246,0.9998541649243121,0.8333333333333334,0.8597300951220083,0.912035237725094
"frozenset({'/', '/web/area-de-concesion', '/web/sample-page/delegaciones'})","frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio', '/robots.txt'})",0.0038738701212146457,0.003374015912025659,0.0033323613945932438,0.8602150537634409,254.95287402097438,1.0,0.003319290895163145,7.129708963090894,0.9999513883081041,0.8510638297872342,0.8597418204337928,0.9239346873755476
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})","frozenset({'/', '/robots.txt', '/web/sample-page/delegaciones'})",0.0038738701212146457,0.0034156704294580746,0.0033323613945932438,0.8602150537634409,251.84369263047472,1.0,0.0033191295309726496,7.129410973081569,0.9999027766162081,0.842105263157895,0.8597359580229436,0.917912404930501
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})",frozenset({'/robots.txt'}),0.0038738701212146457,0.01149664681134669,0.0033323613945932438,0.8602150537634409,74.82312607137291,1.0,0.0032878248780166103,7.071600911272674,0.9904721083883918,0.2768166089965398,0.8585893049470703,0.5750350631136045
"frozenset({'/web/area-de-concesion', '/web/sample-page/delegaciones'})","frozenset({'/', '/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio', '/robots.txt'})",0.0038738701212146457,0.0033323613945932438,0.0033323613945932438,0.8602150537634409,258.13978494623655,1.0,0.0033194522593536398,7.130006953100218,1.0,0.8602150537634408,0.8597476823546172,0.9301075268817205
"frozenset({'/web/area-de-concesion', '/web/sample-page/delegaciones'})","frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio', '/robots.txt'})",0.0038738701212146457,0.003374015912025659,0.0033323613945932438,0.8602150537634409,254.95287402097438,1.0,0.003319290895163145,7.129708963090894,0.9999513883081041,0.8510638297872342,0.8597418204337928,0.9239346873755476
"frozenset({'/', '/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})","frozenset({'/robots.txt', '/web/sample-page/delegaciones'})",0.0038738701212146457,0.003540633981755321,0.0033323613945932438,0.8602150537634409,242.955091714105,1.0,0.0033186454384011646,7.128517003053597,0.9997569415405202,0.8163265306122451,0.8597183678496332,0.9006957621758381
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})","frozenset({'/', '/robots.txt'})",0.0038738701212146457,0.005956595992835423,0.0033323613945932438,0.8602150537634409,144.41386570418828,1.0,0.003309286315352452,7.111233582512794,0.9969374634105546,0.512820512820513,0.8593774218780977,0.7098278066020002
"frozenset({'/', '/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})",frozenset({'/robots.txt'}),0.0038738701212146457,0.01149664681134669,0.0033323613945932438,0.8602150537634409,74.82312607137291,1.0,0.0032878248780166103,7.071600911272674,0.9904721083883918,0.2768166089965398,0.8585893049470703,0.5750350631136045
"frozenset({'/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})","frozenset({'/', '/robots.txt'})",0.0038738701212146457,0.005956595992835423,0.0033323613945932438,0.8602150537634409,144.41386570418828,1.0,0.003309286315352452,7.111233582512794,0.9969374634105546,0.512820512820513,0.8593774218780977,0.7098278066020002
"frozenset({'/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})","frozenset({'/', '/web/area-de-concesion', '/robots.txt'})",0.0038738701212146457,0.003582288499187737,0.0033323613945932438,0.8602150537634409,240.13003250812702,1.0,0.0033184840742106697,7.128219013044273,0.9997083298486243,0.8080808080808081,0.8597125034780705,0.8952238059514879
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})","frozenset({'/robots.txt', '/web/sample-page/delegaciones'})",0.0038738701212146457,0.003540633981755321,0.0033323613945932438,0.8602150537634409,242.955091714105,1.0,0.0033186454384011646,7.128517003053597,0.9997569415405202,0.8163265306122451,0.8597183678496332,0.9006957621758381
"frozenset({'/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})","frozenset({'/web/sample-page/autoridades', '/web/area-de-concesion', '/robots.txt'})",0.0038738701212146457,0.003498979464322906,0.0033323613945932438,0.8602150537634409,245.847414234511,1.0,0.0033188068025916595,7.128814993062922,0.9998055532324162,0.8247422680412373,0.8597242317309253,0.9062980030721967
"frozenset({'/web/sample-page/autoridades', '/robots.txt'})",frozenset({'/web/area-de-concesion'}),0.004082142708376723,0.01037197484067147,0.003498979464322906,0.8571428571428572,82.64027538726334,1.0,0.003456639582855592,6.927396176115303,0.9919486385879794,0.3193916349809886,0.8556456171154379,0.5972461273666093
frozenset({'/web/category/marco-legal'}),frozenset({'/'}),0.0037905610863498145,0.22689215645436747,0.0032490523597284125,0.8571428571428572,3.7777544651053008,1.0,0.002389003780674493,5.41175490481943,0.7380902603556894,0.014285714285714287,0.8152170566502464,0.4357313331060348
"frozenset({'/', '/web/sample-page/autoridades', '/web/sample-page/delegaciones'})",frozenset({'/web/sample-page/marco-regulatorio'}),0.004332069812971216,0.008289248969050693,0.0037072520514849837,0.8557692307692308,103.23845187475843,1.0,0.0036713424462539563,6.875861207147919,0.9946224605345481,0.4158878504672898,0.8545636728442929,0.6515027058368767
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/delegaciones'})","frozenset({'/', '/web/sample-page/marco-regulatorio'})",0.004332069812971216,0.007164576998375474,0.0037072520514849837,0.8557692307692308,119.44448792486584,1.0,0.0036762146037476132,6.883658932811267,0.9959424020397044,0.4759358288770054,0.8547284213583773,0.6866055456171736
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/delegaciones'})",frozenset({'/web/sample-page/marco-regulatorio'}),0.004332069812971216,0.008289248969050693,0.0037072520514849837,0.8557692307692308,103.23845187475843,1.0,0.0036713424462539563,6.875861207147919,0.9946224605345481,0.4158878504672898,0.8545636728442929,0.6515027058368767
"frozenset({'/web/los-10-artefactos-que-consumen-mas-energia-en-el-hogar', '/web/que-es-la-energia-de-ionizacion-y-por-que-es-util-para-el-ser-humano'})",frozenset({'/web/los-10-aparatos-que-mas-energia-consumen-estando-apagados'}),0.0028325071854042572,0.11346690548589995,0.0024159620110801015,0.8529411764705881,7.5170920791223965,1.0,0.0020945661859857042,6.028425042695874,0.8694325087758974,0.021214337966349667,0.8341191948282389,0.4371166968990239
frozenset({'/web/category/noticias'}),frozenset({'/'}),0.0030407797725663347,0.22689215645436747,0.002582580080809764,0.8493150684931507,3.7432544243280836,1.0,0.0018926510009093672,5.130624779893745,0.7350880243249582,0.011359472334188348,0.8050919638639585,0.4303487404151085
"frozenset({'/web/sample-page/autoridades', '/robots.txt'})","frozenset({'/', '/web/area-de-concesion'})",0.004082142708376723,0.005498396301078852,0.0034573249468904904,0.8469387755102041,154.03378169449599,1.0,0.0034348797085222756,6.497410477499621,0.9975801822875591,0.5646258503401362,0.846092531253339,0.7378633271490415
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/delegaciones'})","frozenset({'/web/area-de-concesion', '/web/sample-page/marco-regulatorio'})",0.004332069812971216,0.004082142708376723,0.003665597534052568,0.8461538461538461,207.2817896389325,1.0,0.0036479134068533683,6.473466072395551,0.9995055774665028,0.7719298245614035,0.8455232500152823,0.8720565149136578
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/delegaciones'})","frozenset({'/', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})",0.004332069812971216,0.004040488190944308,0.003665597534052568,0.8461538461538461,209.4187153053132,1.0,0.003648093857130911,6.473736826758862,0.9995550197198525,0.7787610619469025,0.8455297107743783,0.8766851704996035
"frozenset({'/', '/web/sample-page/autoridades', '/web/sample-page/delegaciones'})","frozenset({'/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})",0.004332069812971216,0.004082142708376723,0.003665597534052568,0.8461538461538461,207.2817896389325,1.0,0.0036479134068533683,6.473466072395551,0.9995055774665028,0.7719298245614035,0.8455232500152823,0.8720565149136578
"frozenset({'/web/sample-page/autoridades', '/robots.txt'})",frozenset({'/web/sample-page/delegaciones'}),0.004082142708376723,0.006331486649727163,0.0034156704294580746,0.8367346938775511,132.1545381310419,1.0,0.0033898243973977064,6.086219644270423,0.9965009604506518,0.4880952380952381,0.8356943951338658,0.6881041890440387
"frozenset({'/web/sample-page/autoridades', '/robots.txt'})","frozenset({'/', '/web/sample-page/delegaciones'})",0.004082142708376723,0.0052901237139167745,0.0034156704294580746,0.8367346938775511,158.1692109914832,1.0,0.0033940753895128984,6.092597992252261,0.9977506174325619,0.5734265734265733,0.8358664068642533,0.7412019926080669
frozenset({'/web/sample-page/delegaciones'}),frozenset({'/'}),0.006331486649727163,0.22689215645436747,0.0052901237139167745,0.8355263157894738,3.6824821485511103,1.0,0.00385355905439814,4.7004956887574485,0.7330855546221677,0.02320906432748538,0.7872564796960074,0.4294209511754419
"frozenset({'/web/sample-page/autoridades', '/robots.txt'})","frozenset({'/', '/web/area-de-concesion', '/web/sample-page/delegaciones'})",0.004082142708376723,0.0038738701212146457,0.003374015912025659,0.826530612244898,213.3604344963792,1.0,0.0033582022213571442,5.742374160477705,0.9993927592739755,0.7363636363636362,0.8258560010104234,0.8487491770901909
"frozenset({'/web/sample-page/autoridades', '/robots.txt'})","frozenset({'/web/area-de-concesion', '/web/sample-page/delegaciones'})",0.004082142708376723,0.0038738701212146457,0.003374015912025659,0.826530612244898,213.3604344963792,1.0,0.0033582022213571442,5.742374160477705,0.9993927592739755,0.7363636363636362,0.8258560010104234,0.8487491770901909
"frozenset({'/web/sample-page/autoridades', '/robots.txt'})",frozenset({'/web/sample-page/marco-regulatorio'}),0.004082142708376723,0.008289248969050693,0.003374015912025659,0.826530612244898,99.71115782996617,1.0,0.0033401780147887298,5.716920800060768,0.9940287995274263,0.37500000000000006,0.8250806623052447,0.6167828940621475
frozenset({'/web/category/contratos-de-concesion'}),frozenset({'/'}),0.0028741617028366726,0.22689215645436747,0.002374307493647686,0.8260869565217391,3.640879303326123,1.0,0.0017221827468925166,4.445370100387387,0.7274318304743395,0.010441472797215608,0.7750468515742129,0.41827571619000486
"frozenset({'/', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})","frozenset({'/web/sample-page/autoridades', '/robots.txt'})",0.004040488190944308,0.004082142708376723,0.0033323613945932438,0.8247422680412371,202.03660845781613,1.0,0.003315867545186298,5.682590126899261,0.9990872020075282,0.6956521739130436,0.8240239085225638,0.8205343993267411
"frozenset({'/', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})","frozenset({'/robots.txt', '/web/sample-page/delegaciones'})",0.004040488190944308,0.003540633981755321,0.0033323613945932438,0.8247422680412371,232.9363250454821,1.0,0.003318055504801505,5.685679911986454,0.9997464450020911,0.7843137254901961,0.8241195397067962,0.8829593693147362
"frozenset({'/', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})",frozenset({'/robots.txt'}),0.004040488190944308,0.01149664681134669,0.0033323613945932438,0.8247422680412371,71.73763633647094,1.0,0.00328590932891654,5.640283838782315,0.990060644081974,0.2730375426621161,0.822703958066073,0.5572986702525026
"frozenset({'/', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})","frozenset({'/web/sample-page/autoridades', '/web/sample-page/delegaciones', '/robots.txt'})",0.004040488190944308,0.0034156704294580746,0.0033323613945932438,0.8247422680412371,241.4583857178778,1.0,0.0033185604185588607,5.686392939314267,0.9998985780008364,0.8080808080808081,0.8241415936830085,0.9001760120693991
"frozenset({'/web/sample-page/autoridades', '/web/area-de-concesion'})",frozenset({'/robots.txt'}),0.004248760778106386,0.01149664681134669,0.003498979464322906,0.8235294117647058,71.63213981244671,1.0,0.003450132962271114,5.601519001402368,0.990247109092539,0.2857142857142857,0.8214769958381566,0.5639386189258312
"frozenset({'/', '/web/sample-page/autoridades', '/web/area-de-concesion'})",frozenset({'/robots.txt'}),0.00420710626067397,0.01149664681134669,0.0034573249468904904,0.8217821782178218,71.48016214664945,1.0,0.0034089573321137165,5.5466021484474455,0.9901758796249165,0.28231292517006806,0.8197094413415047,0.5612534079494906
"frozenset({'/', '/web/sample-page/delegaciones'})",frozenset({'/web/sample-page/autoridades'}),0.0052901237139167745,0.013829299787561962,0.004332069812971216,0.8188976377952755,59.21468551370837,1.0,0.00425891110621817,5.445377344651284,0.9883407421724003,0.2929577464788732,0.8163579974889621,0.5660753249217341
"frozenset({'/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})","frozenset({'/', '/robots.txt'})",0.004082142708376723,0.005956595992835423,0.0033323613945932438,0.816326530612245,137.04581133152564,1.0,0.003308045719694345,5.412014088483455,0.9967721360157263,0.4968944099378883,0.815225905984251,0.6878835450264023
"frozenset({'/web/area-de-concesion', '/web/sample-page/marco-regulatorio'})","frozenset({'/robots.txt', '/web/sample-page/delegaciones'})",0.004082142708376723,0.003540633981755321,0.0033323613945932438,0.816326530612245,230.55942376950784,1.0,0.0033179080214015906,5.425167659432669,0.9997438203187086,0.7766990291262137,0.8156738993565825,0.8787515006002402
"frozenset({'/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})",frozenset({'/robots.txt'}),0.004082142708376723,0.01149664681134669,0.0033323613945932438,0.816326530612245,71.00561963916002,1.0,0.003285430441641522,5.381851589582672,0.9899577564933707,0.272108843537415,0.8141903426070611,0.5530908015380066
"frozenset({'/web/sample-page/autoridades', '/robots.txt'})","frozenset({'/', '/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})",0.004082142708376723,0.0038322156037822303,0.0033323613945932438,0.816326530612245,213.01685891748005,1.0,0.0033167177436093367,5.423580159490522,0.9993851687649004,0.7272727272727275,0.8156199464941738,0.8429458740017747
"frozenset({'/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})","frozenset({'/', '/robots.txt', '/web/sample-page/delegaciones'})",0.004082142708376723,0.0034156704294580746,0.0033323613945932438,0.816326530612245,238.994524639124,1.0,0.0033184181404554134,5.425848016550732,0.9998975281274833,0.8000000000000002,0.8156970123472588,0.895968143354903
"frozenset({'/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})","frozenset({'/web/sample-page/autoridades', '/web/sample-page/delegaciones', '/robots.txt'})",0.004082142708376723,0.0034156704294580746,0.0033323613945932438,0.816326530612245,238.994524639124,1.0,0.0033184181404554134,5.425848016550732,0.9998975281274833,0.8000000000000002,0.8156970123472588,0.895968143354903
"frozenset({'/web/sample-page/autoridades', '/robots.txt'})","frozenset({'/web/sample-page/delegaciones', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})",0.004082142708376723,0.0037072520514849837,0.0033323613945932438,0.816326530612245,220.19720247649624,1.0,0.0033172278626631595,5.4242605166085855,0.9995388765736751,0.7476635514018694,0.8156430730164799,0.8576014675533135
"frozenset({'/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})","frozenset({'/', '/web/sample-page/autoridades', '/web/sample-page/delegaciones', '/robots.txt'})",0.004082142708376723,0.0034156704294580746,0.0033323613945932438,0.816326530612245,238.994524639124,1.0,0.0033184181404554134,5.425848016550732,0.9998975281274833,0.8000000000000002,0.8156970123472588,0.895968143354903
"frozenset({'/web/sample-page/autoridades', '/robots.txt'})","frozenset({'/', '/web/sample-page/marco-regulatorio'})",0.004082142708376723,0.007164576998375474,0.0033323613945932438,0.816326530612245,113.93925011865213,1.0,0.0033031145688407217,5.405437303008848,0.9952862938642353,0.4210526315789474,0.8150010916890357,0.6407214048410063
"frozenset({'/web/sample-page/autoridades', '/robots.txt'})","frozenset({'/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})",0.004082142708376723,0.0038738701212146457,0.0033323613945932438,0.816326530612245,210.72635505815234,1.0,0.003316547703924729,5.423353373784502,0.9993339328286419,0.7207207207207208,0.8156122363639778,0.838270792187843
"frozenset({'/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})","frozenset({'/web/sample-page/autoridades', '/robots.txt'})",0.004082142708376723,0.004082142708376723,0.0033323613945932438,0.816326530612245,199.97501041232823,1.0,0.0033156975055016907,5.422219445254397,0.9990777531473505,0.6896551724137933,0.8155736760386535,0.816326530612245
"frozenset({'/web/sample-page/autoridades', '/robots.txt'})","frozenset({'/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})",0.004082142708376723,0.004082142708376723,0.0033323613945932438,0.816326530612245,199.97501041232823,1.0,0.0033156975055016907,5.422219445254397,0.9990777531473505,0.6896551724137933,0.8155736760386535,0.816326530612245
"frozenset({'/web/sample-page/autoridades', '/robots.txt'})","frozenset({'/', '/web/sample-page/delegaciones', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})",0.004082142708376723,0.0037072520514849837,0.0033323613945932438,0.816326530612245,220.19720247649624,1.0,0.0033172278626631595,5.4242605166085855,0.9995388765736751,0.7476635514018694,0.8156430730164799,0.8576014675533135
"frozenset({'/web/sample-page/autoridades', '/robots.txt'})","frozenset({'/', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})",0.004082142708376723,0.004040488190944308,0.0033323613945932438,0.816326530612245,202.03660845781613,1.0,0.003315867545186298,5.422446230960419,0.9991289890836087,0.6956521739130436,0.8155813893939007,0.8205343993267411
"frozenset({'/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})","frozenset({'/', '/web/sample-page/autoridades', '/robots.txt'})",0.004082142708376723,0.0036239430166201524,0.0033323613945932438,0.816326530612245,225.25920713112836,1.0,0.003317567942032375,5.424714088020627,0.9996413484461918,0.761904761904762,0.8156584874752578,0.8679333802486513
"frozenset({'/web/sample-page/autoridades', '/web/area-de-concesion'})","frozenset({'/', '/robots.txt'})",0.004248760778106386,0.005956595992835423,0.0034573249468904904,0.8137254901960784,136.60914575620458,1.0,0.0034320167954651057,5.33644353730162,0.9969155013696284,0.5123456790123457,0.8126092793805421,0.6970725353078295
"frozenset({'/', '/web/sample-page/autoridades', '/web/area-de-concesion'})","frozenset({'/robots.txt', '/web/sample-page/delegaciones'})",0.00420710626067397,0.003540633981755321,0.003374015912025659,0.801980198019802,226.50751310425161,1.0,0.0033591200886342616,5.032119798392137,0.9997913639119475,0.7714285714285715,0.8012765911655124,0.8774606872451951
"frozenset({'/', '/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio'})",frozenset({'/web/area-de-concesion'}),0.004831924022160203,0.01037197484067147,0.0038738701212146457,0.8017241379310346,77.2971541337765,1.0,0.003823753526824764,4.991167431238355,0.9918554834388978,0.34191176470588236,0.7996460720309095,0.5876090569173245
"frozenset({'/web/sample-page/autoridades', '/web/area-de-concesion'})","frozenset({'/robots.txt', '/web/sample-page/delegaciones'})",0.004248760778106386,0.003540633981755321,0.003374015912025659,0.7941176470588235,224.28685121107267,1.0,0.0033589726052343466,4.839945492088616,0.9997892893939747,0.7641509433962265,0.7933861028735547,0.8735294117647059
"frozenset({'/web/sample-page/autoridades', '/web/area-de-concesion'})","frozenset({'/', '/robots.txt', '/web/sample-page/delegaciones'})",0.004248760778106386,0.0034156704294580746,0.003374015912025659,0.7941176470588235,232.49246771879484,1.0,0.00335950354547404,4.840552457914059,0.9999473223484937,0.7864077669902914,0.793412010572254,0.8909612625538019
"frozenset({'/', '/web/sample-page/autoridades', '/web/area-de-concesion'})","frozenset({'/web/sample-page/marco-regulatorio', '/robots.txt'})",0.00420710626067397,0.0034573249468904904,0.0033323613945932438,0.7920792079207921,229.10175354884888,1.0,0.0033178160611639965,4.79289572287448,0.9998415669706351,0.7692307692307695,0.7913578642599255,0.8779673148037695
"frozenset({'/', '/web/sample-page/autoridades', '/web/area-de-concesion'})","frozenset({'/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones', '/robots.txt'})",0.00420710626067397,0.003374015912025659,0.0033323613945932438,0.7920792079207921,234.7585869698081,1.0,0.003318166551126147,4.793296399661211,0.9999471889902117,0.7843137254901961,0.7913753048798151,0.8898667644542233
"frozenset({'/web/los-8-electrodomesticos-que-consumen-mas-energia-en-una-casa', '/web/los-10-aparatos-que-mas-energia-consumen-estando-apagados'})",frozenset({'/web/los-10-artefactos-que-consumen-mas-energia-en-el-hogar'}),0.002582580080809764,0.07247886033240306,0.0020410713541883616,0.7903225806451611,10.904180571004817,1.0,0.0018538888932141044,4.42356235841469,0.9106438649796941,0.027952082144894464,0.7739378539340003,0.40924175009269553
frozenset({'/web/sample-page/autoridades'}),frozenset({'/'}),0.013829299787561962,0.22689215645436747,0.010913483567292872,0.789156626506024,3.4781132976923295,1.0,0.007775723916239013,3.666740057959285,0.7224791829562217,0.04748957766902302,0.7272781860199418,0.4186282489974585
"frozenset({'/', '/web/sample-page/autoridades', '/web/sample-page/delegaciones'})",frozenset({'/robots.txt'}),0.004332069812971216,0.01149664681134669,0.0034156704294580746,0.7884615384615384,68.58187012263099,1.0,0.003365866152856248,4.672924942346361,0.9897063640343136,0.2751677852348993,0.7860012706521492,0.5427814938684503
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/delegaciones'})","frozenset({'/', '/robots.txt'})",0.004332069812971216,0.005956595992835423,0.0034156704294580746,0.7884615384615384,132.36780527165143,1.0,0.003389866039769447,4.699114273488414,0.9967633412685213,0.49696969696969695,0.7871939387297249,0.6809440559440559
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/delegaciones'})",frozenset({'/robots.txt'}),0.004332069812971216,0.01149664681134669,0.0034156704294580746,0.7884615384615384,68.58187012263099,1.0,0.003365866152856248,4.672924942346361,0.9897063640343136,0.2751677852348993,0.7860012706521492,0.5427814938684503
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio'})",frozenset({'/web/area-de-concesion'}),0.004915233057025035,0.01037197484067147,0.0038738701212146457,0.7881355932203389,75.98703287727179,1.0,0.0038228894476111455,4.671044278752029,0.9917143671199729,0.3394160583941606,0.7859151101288272,0.5808147845619767
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio'})","frozenset({'/', '/web/area-de-concesion'})",0.004915233057025035,0.005498396301078852,0.0038738701212146457,0.7881355932203389,143.3391756548536,1.0,0.0038468442219549586,4.694047569458905,0.9979285917799932,0.592356687898089,0.7869642381755256,0.7463405238828967
"frozenset({'/web/sample-page/autoridades', '/web/area-de-concesion'})","frozenset({'/', '/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones', '/robots.txt'})",0.004248760778106386,0.0033323613945932438,0.0033323613945932438,0.7843137254901961,235.3627450980392,1.0,0.00331820298820142,4.620913597170522,1.0,0.7843137254901961,0.7835925777507894,0.892156862745098
"frozenset({'/web/sample-page/autoridades', '/web/area-de-concesion'})","frozenset({'/web/sample-page/marco-regulatorio', '/robots.txt'})",0.004248760778106386,0.0034573249468904904,0.0033323613945932438,0.7843137254901961,226.8556579258209,1.0,0.003317672047961727,4.62033422070078,0.9998399916335495,0.761904761904762,0.7835654408896146,0.8740845735884715
"frozenset({'/web/sample-page/autoridades', '/web/area-de-concesion'})","frozenset({'/', '/web/sample-page/marco-regulatorio', '/robots.txt'})",0.004248760778106386,0.0033323613945932438,0.0033323613945932438,0.7843137254901961,235.3627450980392,1.0,0.00331820298820142,4.620913597170522,1.0,0.7843137254901961,0.7835925777507894,0.892156862745098
"frozenset({'/web/sample-page/autoridades', '/web/area-de-concesion'})","frozenset({'/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones', '/robots.txt'})",0.004248760778106386,0.003374015912025659,0.0033323613945932438,0.7843137254901961,232.45703219559428,1.0,0.003318026008121522,4.620720471680608,0.9999466638778497,0.7766990291262137,0.7835835328865308,0.8859840232389252
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/delegaciones'})","frozenset({'/web/area-de-concesion', '/robots.txt'})",0.004332069812971216,0.003665597534052568,0.003374015912025659,0.7788461538461539,212.4745410839161,1.0,0.0033581362876018883,4.505164254628632,0.9996239947152664,0.7297297297297297,0.7780325103635025,0.8496503496503497
